population,Season,MMWR Startdate,MMWR Week,Age Group,Count of Hospitalizations,Pathogen,geo
3065147,2022-2023,11/27/2022,202248,18-49,87,COVID-19,7-co
3065147,2022-2023,11/27/2022,202248,18-49,3,RSV,7-co
3065147,2022-2023,11/27/2022,202248,50-64,58,COVID-19,7-co
3065147,2022-2023,11/27/2022,202248,50-64,7,RSV,7-co
3065147,2022-2023,11/27/2022,202248,65+,233,COVID-19,7-co
3065147,2022-2023,11/27/2022,202248,65+,24,RSV,7-co
3065147,2022-2023,12/4/2022,202249,0-4,9,COVID-19,7-co
3065147,2022-2023,12/4/2022,202249,0-4,55,RSV,7-co
3065147,2022-2023,12/4/2022,202249,5-17,4,COVID-19,7-co
3065147,2022-2023,12/4/2022,202249,5-17,5,RSV,7-co
3065147,2022-2023,12/4/2022,202249,18-49,70,COVID-19,7-co
3065147,2022-2023,12/4/2022,202249,18-49,10,RSV,7-co
3065147,2022-2023,12/4/2022,202249,50-64,69,COVID-19,7-co
3065147,2022-2023,12/4/2022,202249,50-64,9,RSV,7-co
3065147,2022-2023,12/4/2022,202249,65+,218,COVID-19,7-co
3065147,2022-2023,12/4/2022,202249,65+,26,RSV,7-co
3065147,2022-2023,12/11/2022,202250,0-4,5,COVID-19,7-co
3065147,2022-2023,12/11/2022,202250,0-4,55,RSV,7-co
3065147,2022-2023,12/11/2022,202250,5-17,4,COVID-19,7-co
3065147,2022-2023,12/11/2022,202250,5-17,4,RSV,7-co
3065147,2022-2023,12/11/2022,202250,18-49,80,COVID-19,7-co
3065147,2022-2023,12/11/2022,202250,18-49,3,RSV,7-co
3065147,2022-2023,12/11/2022,202250,50-64,55,COVID-19,7-co
3065147,2022-2023,12/11/2022,202250,50-64,8,RSV,7-co
3065147,2022-2023,12/11/2022,202250,65+,209,COVID-19,7-co
3065147,2022-2023,12/11/2022,202250,65+,27,RSV,7-co
3065147,2022-2023,12/18/2022,202251,0-4,5,COVID-19,7-co
3065147,2022-2023,12/18/2022,202251,0-4,32,RSV,7-co
3065147,2022-2023,12/18/2022,202251,5-17,0,COVID-19,7-co
3065147,2022-2023,12/18/2022,202251,5-17,7,RSV,7-co
3065147,2022-2023,12/18/2022,202251,18-49,71,COVID-19,7-co
3065147,2022-2023,12/18/2022,202251,18-49,5,RSV,7-co
3065147,2022-2023,12/18/2022,202251,50-64,68,COVID-19,7-co
3065147,2022-2023,12/18/2022,202251,50-64,6,RSV,7-co
3065147,2022-2023,12/18/2022,202251,65+,215,COVID-19,7-co
3065147,2022-2023,12/18/2022,202251,65+,14,RSV,7-co
3065147,2022-2023,12/25/2022,202252,0-4,4,COVID-19,7-co
3065147,2022-2023,12/25/2022,202252,0-4,35,RSV,7-co
3065147,2022-2023,12/25/2022,202252,5-17,4,COVID-19,7-co
3065147,2022-2023,12/25/2022,202252,5-17,3,RSV,7-co
3065147,2022-2023,12/25/2022,202252,18-49,89,COVID-19,7-co
3065147,2022-2023,12/25/2022,202252,18-49,4,RSV,7-co
3065147,2022-2023,12/25/2022,202252,50-64,52,COVID-19,7-co
3065147,2022-2023,12/25/2022,202252,50-64,6,RSV,7-co
3065147,2022-2023,12/25/2022,202252,65+,227,COVID-19,7-co
3065147,2022-2023,12/25/2022,202252,65+,18,RSV,7-co
3065147,2022-2023,1/1/2023,202301,0-4,8,COVID-19,7-co
3065147,2022-2023,1/1/2023,202301,0-4,16,RSV,7-co
3065147,2022-2023,1/1/2023,202301,5-17,5,COVID-19,7-co
3065147,2022-2023,1/1/2023,202301,5-17,1,RSV,7-co
3065147,2022-2023,1/1/2023,202301,18-49,59,COVID-19,7-co
3065147,2022-2023,1/1/2023,202301,18-49,5,RSV,7-co
3065147,2022-2023,1/1/2023,202301,50-64,60,COVID-19,7-co
3065147,2022-2023,1/1/2023,202301,50-64,5,RSV,7-co
3065147,2022-2023,1/1/2023,202301,65+,188,COVID-19,7-co
3065147,2022-2023,1/1/2023,202301,65+,17,RSV,7-co
3065147,2022-2023,1/8/2023,202302,0-4,3,COVID-19,7-co
3065147,2022-2023,1/8/2023,202302,0-4,14,RSV,7-co
3065147,2022-2023,1/8/2023,202302,5-17,4,COVID-19,7-co
3065147,2022-2023,1/8/2023,202302,5-17,0,RSV,7-co
3065147,2022-2023,1/8/2023,202302,18-49,51,COVID-19,7-co
3065147,2022-2023,1/8/2023,202302,18-49,1,RSV,7-co
3065147,2022-2023,1/8/2023,202302,50-64,37,COVID-19,7-co
3065147,2022-2023,1/8/2023,202302,50-64,4,RSV,7-co
3065147,2022-2023,1/8/2023,202302,65+,127,COVID-19,7-co
3065147,2022-2023,1/8/2023,202302,65+,20,RSV,7-co
3065147,2022-2023,1/15/2023,202303,0-4,7,COVID-19,7-co
3065147,2022-2023,1/15/2023,202303,0-4,12,RSV,7-co
3065147,2022-2023,1/15/2023,202303,5-17,2,COVID-19,7-co
3065147,2022-2023,1/15/2023,202303,5-17,3,RSV,7-co
3065147,2022-2023,1/15/2023,202303,18-49,46,COVID-19,7-co
3065147,2022-2023,1/15/2023,202303,18-49,2,RSV,7-co
3065147,2022-2023,1/15/2023,202303,50-64,32,COVID-19,7-co
3065147,2022-2023,1/15/2023,202303,50-64,1,RSV,7-co
3065147,2022-2023,1/15/2023,202303,65+,131,COVID-19,7-co
3065147,2022-2023,1/15/2023,202303,65+,10,RSV,7-co
3065147,2022-2023,1/22/2023,202304,0-4,5,COVID-19,7-co
3065147,2022-2023,1/22/2023,202304,0-4,15,RSV,7-co
3065147,2022-2023,1/22/2023,202304,5-17,7,COVID-19,7-co
3065147,2022-2023,1/22/2023,202304,5-17,0,RSV,7-co
3065147,2022-2023,1/22/2023,202304,18-49,39,COVID-19,7-co
3065147,2022-2023,1/22/2023,202304,18-49,2,RSV,7-co
3065147,2022-2023,1/22/2023,202304,50-64,33,COVID-19,7-co
3065147,2022-2023,1/22/2023,202304,50-64,1,RSV,7-co
3065147,2022-2023,1/22/2023,202304,65+,133,COVID-19,7-co
3065147,2022-2023,1/22/2023,202304,65+,10,RSV,7-co
3065147,2022-2023,1/29/2023,202305,0-4,7,COVID-19,7-co
3065147,2022-2023,1/29/2023,202305,0-4,3,RSV,7-co
3065147,2022-2023,1/29/2023,202305,5-17,3,COVID-19,7-co
3065147,2022-2023,1/29/2023,202305,5-17,0,RSV,7-co
3065147,2022-2023,1/29/2023,202305,18-49,43,COVID-19,7-co
3065147,2022-2023,1/29/2023,202305,18-49,1,RSV,7-co
3065147,2022-2023,1/29/2023,202305,50-64,52,COVID-19,7-co
3065147,2022-2023,1/29/2023,202305,50-64,2,RSV,7-co
3065147,2022-2023,1/29/2023,202305,65+,111,COVID-19,7-co
3065147,2022-2023,1/29/2023,202305,65+,5,RSV,7-co
3065147,2022-2023,2/5/2023,202306,0-4,4,COVID-19,7-co
3065147,2022-2023,2/5/2023,202306,0-4,7,RSV,7-co
3065147,2022-2023,2/5/2023,202306,5-17,8,COVID-19,7-co
3065147,2022-2023,2/5/2023,202306,5-17,1,RSV,7-co
3065147,2022-2023,2/5/2023,202306,18-49,44,COVID-19,7-co
3065147,2022-2023,2/5/2023,202306,18-49,2,RSV,7-co
3065147,2022-2023,2/5/2023,202306,50-64,32,COVID-19,7-co
3065147,2022-2023,2/5/2023,202306,50-64,0,RSV,7-co
3065147,2022-2023,2/5/2023,202306,65+,158,COVID-19,7-co
3065147,2022-2023,2/5/2023,202306,65+,4,RSV,7-co
3065147,2022-2023,2/12/2023,202307,0-4,1,COVID-19,7-co
3065147,2022-2023,2/12/2023,202307,0-4,10,RSV,7-co
3065147,2022-2023,2/12/2023,202307,5-17,5,COVID-19,7-co
3065147,2022-2023,2/12/2023,202307,5-17,0,RSV,7-co
3065147,2022-2023,2/12/2023,202307,18-49,43,COVID-19,7-co
3065147,2022-2023,2/12/2023,202307,18-49,0,RSV,7-co
3065147,2022-2023,2/12/2023,202307,50-64,31,COVID-19,7-co
3065147,2022-2023,2/12/2023,202307,50-64,1,RSV,7-co
3065147,2022-2023,2/12/2023,202307,65+,121,COVID-19,7-co
3065147,2022-2023,2/12/2023,202307,65+,6,RSV,7-co
3065147,2022-2023,2/19/2023,202308,0-4,9,COVID-19,7-co
3065147,2022-2023,2/19/2023,202308,0-4,16,RSV,7-co
3065147,2022-2023,2/19/2023,202308,5-17,2,COVID-19,7-co
3065147,2022-2023,2/19/2023,202308,5-17,0,RSV,7-co
3065147,2022-2023,2/19/2023,202308,18-49,38,COVID-19,7-co
3065147,2022-2023,2/19/2023,202308,18-49,0,RSV,7-co
3065147,2022-2023,2/19/2023,202308,50-64,32,COVID-19,7-co
3065147,2022-2023,2/19/2023,202308,50-64,1,RSV,7-co
3065147,2022-2023,2/19/2023,202308,65+,123,COVID-19,7-co
3065147,2022-2023,2/19/2023,202308,65+,1,RSV,7-co
3065147,2022-2023,2/26/2023,202309,0-4,2,COVID-19,7-co
3065147,2022-2023,2/26/2023,202309,0-4,5,RSV,7-co
3065147,2022-2023,2/26/2023,202309,5-17,3,COVID-19,7-co
3065147,2022-2023,2/26/2023,202309,5-17,0,RSV,7-co
3065147,2022-2023,2/26/2023,202309,18-49,39,COVID-19,7-co
3065147,2022-2023,2/26/2023,202309,18-49,2,RSV,7-co
3065147,2022-2023,2/26/2023,202309,50-64,34,COVID-19,7-co
3065147,2022-2023,2/26/2023,202309,50-64,1,RSV,7-co
3065147,2022-2023,2/26/2023,202309,65+,117,COVID-19,7-co
3065147,2022-2023,2/26/2023,202309,65+,4,RSV,7-co
3065147,2022-2023,3/5/2023,202310,0-4,5,COVID-19,7-co
3065147,2022-2023,3/5/2023,202310,0-4,4,RSV,7-co
3065147,2022-2023,3/5/2023,202310,5-17,2,COVID-19,7-co
3065147,2022-2023,3/5/2023,202310,5-17,0,RSV,7-co
3065147,2022-2023,3/5/2023,202310,18-49,27,COVID-19,7-co
3065147,2022-2023,3/5/2023,202310,18-49,0,RSV,7-co
3065147,2022-2023,3/5/2023,202310,50-64,37,COVID-19,7-co
3065147,2022-2023,3/5/2023,202310,50-64,1,RSV,7-co
3065147,2022-2023,3/5/2023,202310,65+,100,COVID-19,7-co
3065147,2022-2023,3/5/2023,202310,65+,1,RSV,7-co
3065147,2022-2023,3/12/2023,202311,0-4,5,COVID-19,7-co
3065147,2022-2023,3/12/2023,202311,0-4,5,RSV,7-co
3065147,2022-2023,3/12/2023,202311,5-17,2,COVID-19,7-co
3065147,2022-2023,3/12/2023,202311,5-17,0,RSV,7-co
3065147,2022-2023,3/12/2023,202311,18-49,29,COVID-19,7-co
3065147,2022-2023,3/12/2023,202311,18-49,0,RSV,7-co
3065147,2022-2023,3/12/2023,202311,50-64,23,COVID-19,7-co
3065147,2022-2023,3/12/2023,202311,50-64,1,RSV,7-co
3065147,2022-2023,3/12/2023,202311,65+,78,COVID-19,7-co
3065147,2022-2023,3/12/2023,202311,65+,1,RSV,7-co
3065147,2022-2023,3/19/2023,202312,0-4,6,COVID-19,7-co
3065147,2022-2023,3/19/2023,202312,0-4,3,RSV,7-co
3065147,2022-2023,3/19/2023,202312,5-17,2,COVID-19,7-co
3065147,2022-2023,3/19/2023,202312,5-17,0,RSV,7-co
3065147,2022-2023,3/19/2023,202312,18-49,16,COVID-19,7-co
3065147,2022-2023,3/19/2023,202312,18-49,0,RSV,7-co
3065147,2022-2023,3/19/2023,202312,50-64,19,COVID-19,7-co
3065147,2022-2023,3/19/2023,202312,50-64,0,RSV,7-co
3065147,2022-2023,3/19/2023,202312,65+,81,COVID-19,7-co
3065147,2022-2023,3/19/2023,202312,65+,2,RSV,7-co
3065147,2022-2023,3/26/2023,202313,0-4,4,COVID-19,7-co
3065147,2022-2023,3/26/2023,202313,0-4,2,RSV,7-co
3065147,2022-2023,3/26/2023,202313,5-17,6,COVID-19,7-co
3065147,2022-2023,3/26/2023,202313,5-17,0,RSV,7-co
3065147,2022-2023,3/26/2023,202313,18-49,28,COVID-19,7-co
3065147,2022-2023,3/26/2023,202313,18-49,0,RSV,7-co
3065147,2022-2023,3/26/2023,202313,50-64,21,COVID-19,7-co
3065147,2022-2023,3/26/2023,202313,50-64,0,RSV,7-co
3065147,2022-2023,3/26/2023,202313,65+,79,COVID-19,7-co
3065147,2022-2023,3/26/2023,202313,65+,1,RSV,7-co
3065147,2022-2023,4/2/2023,202314,0-4,1,COVID-19,7-co
3065147,2022-2023,4/2/2023,202314,0-4,1,RSV,7-co
3065147,2022-2023,4/2/2023,202314,5-17,4,COVID-19,7-co
3065147,2022-2023,4/2/2023,202314,5-17,0,RSV,7-co
3065147,2022-2023,4/2/2023,202314,18-49,26,COVID-19,7-co
3065147,2022-2023,4/2/2023,202314,18-49,0,RSV,7-co
3065147,2022-2023,4/2/2023,202314,50-64,17,COVID-19,7-co
3065147,2022-2023,4/2/2023,202314,50-64,0,RSV,7-co
3065147,2022-2023,4/2/2023,202314,65+,86,COVID-19,7-co
3065147,2022-2023,4/2/2023,202314,65+,1,RSV,7-co
3065147,2022-2023,4/9/2023,202315,0-4,3,COVID-19,7-co
3065147,2022-2023,4/9/2023,202315,0-4,1,RSV,7-co
3065147,2022-2023,4/9/2023,202315,5-17,2,COVID-19,7-co
3065147,2022-2023,4/9/2023,202315,5-17,0,RSV,7-co
3065147,2022-2023,4/9/2023,202315,18-49,14,COVID-19,7-co
3065147,2022-2023,4/9/2023,202315,18-49,0,RSV,7-co
3065147,2022-2023,4/9/2023,202315,50-64,10,COVID-19,7-co
3065147,2022-2023,4/9/2023,202315,50-64,0,RSV,7-co
3065147,2022-2023,4/9/2023,202315,65+,67,COVID-19,7-co
3065147,2022-2023,4/9/2023,202315,65+,1,RSV,7-co
3065147,2022-2023,4/16/2023,202316,0-4,3,COVID-19,7-co
3065147,2022-2023,4/16/2023,202316,0-4,1,RSV,7-co
3065147,2022-2023,4/16/2023,202316,5-17,5,COVID-19,7-co
3065147,2022-2023,4/16/2023,202316,5-17,0,RSV,7-co
3065147,2022-2023,4/16/2023,202316,18-49,11,COVID-19,7-co
3065147,2022-2023,4/16/2023,202316,18-49,0,RSV,7-co
3065147,2022-2023,4/16/2023,202316,50-64,12,COVID-19,7-co
3065147,2022-2023,4/16/2023,202316,50-64,1,RSV,7-co
3065147,2022-2023,4/16/2023,202316,65+,55,COVID-19,7-co
3065147,2022-2023,4/16/2023,202316,65+,2,RSV,7-co
3065147,2022-2023,4/23/2023,202317,0-4,2,COVID-19,7-co
3065147,2022-2023,4/23/2023,202317,0-4,0,RSV,7-co
3065147,2022-2023,4/23/2023,202317,5-17,2,COVID-19,7-co
3065147,2022-2023,4/23/2023,202317,5-17,0,RSV,7-co
3065147,2022-2023,4/23/2023,202317,18-49,6,COVID-19,7-co
3065147,2022-2023,4/23/2023,202317,18-49,0,RSV,7-co
3065147,2022-2023,4/23/2023,202317,50-64,12,COVID-19,7-co
3065147,2022-2023,4/23/2023,202317,50-64,0,RSV,7-co
3065147,2022-2023,4/23/2023,202317,65+,61,COVID-19,7-co
3065147,2022-2023,4/23/2023,202317,65+,0,RSV,7-co
3065147,2022-2023,4/30/2023,202318,0-4,0,COVID-19,7-co
3065147,2022-2023,4/30/2023,202318,0-4,1,RSV,7-co
3065147,2022-2023,4/30/2023,202318,5-17,1,COVID-19,7-co
3065147,2022-2023,4/30/2023,202318,5-17,0,RSV,7-co
3065147,2022-2023,4/30/2023,202318,18-49,12,COVID-19,7-co
3065147,2022-2023,4/30/2023,202318,18-49,0,RSV,7-co
3065147,2022-2023,4/30/2023,202318,50-64,13,COVID-19,7-co
3065147,2022-2023,4/30/2023,202318,50-64,0,RSV,7-co
3065147,2022-2023,4/30/2023,202318,65+,49,COVID-19,7-co
3065147,2022-2023,4/30/2023,202318,65+,0,RSV,7-co
3065147,2022-2023,5/7/2023,202319,0-4,4,COVID-19,7-co
3065147,2022-2023,5/7/2023,202319,0-4,0,RSV,7-co
3065147,2022-2023,5/7/2023,202319,5-17,1,COVID-19,7-co
3065147,2022-2023,5/7/2023,202319,5-17,0,RSV,7-co
3065147,2022-2023,5/7/2023,202319,18-49,9,COVID-19,7-co
3065147,2022-2023,5/7/2023,202319,18-49,0,RSV,7-co
3065147,2022-2023,5/7/2023,202319,50-64,4,COVID-19,7-co
3065147,2022-2023,5/7/2023,202319,50-64,0,RSV,7-co
3065147,2022-2023,5/7/2023,202319,65+,44,COVID-19,7-co
3065147,2022-2023,5/7/2023,202319,65+,2,RSV,7-co
3065147,2022-2023,5/14/2023,202320,0-4,1,COVID-19,7-co
3065147,2022-2023,5/14/2023,202320,0-4,0,RSV,7-co
3065147,2022-2023,5/14/2023,202320,5-17,1,COVID-19,7-co
3065147,2022-2023,5/14/2023,202320,5-17,0,RSV,7-co
3065147,2022-2023,5/14/2023,202320,18-49,4,COVID-19,7-co
3065147,2022-2023,5/14/2023,202320,18-49,0,RSV,7-co
3065147,2022-2023,5/14/2023,202320,50-64,6,COVID-19,7-co
3065147,2022-2023,5/14/2023,202320,50-64,0,RSV,7-co
3065147,2022-2023,5/14/2023,202320,65+,38,COVID-19,7-co
3065147,2022-2023,5/14/2023,202320,65+,0,RSV,7-co
3065147,2022-2023,5/21/2023,202321,0-4,1,COVID-19,7-co
3065147,2022-2023,5/21/2023,202321,0-4,0,RSV,7-co
3065147,2022-2023,5/21/2023,202321,5-17,2,COVID-19,7-co
3065147,2022-2023,5/21/2023,202321,5-17,0,RSV,7-co
3065147,2022-2023,5/21/2023,202321,18-49,6,COVID-19,7-co
3065147,2022-2023,5/21/2023,202321,18-49,1,RSV,7-co
3065147,2022-2023,5/21/2023,202321,50-64,7,COVID-19,7-co
3065147,2022-2023,5/21/2023,202321,50-64,0,RSV,7-co
3065147,2022-2023,5/21/2023,202321,65+,35,COVID-19,7-co
3065147,2022-2023,5/21/2023,202321,65+,0,RSV,7-co
3065147,2022-2023,5/28/2023,202322,0-4,0,COVID-19,7-co
3065147,2022-2023,5/28/2023,202322,0-4,0,RSV,7-co
3065147,2022-2023,5/28/2023,202322,5-17,0,COVID-19,7-co
3065147,2022-2023,5/28/2023,202322,5-17,0,RSV,7-co
3065147,2022-2023,5/28/2023,202322,18-49,1,COVID-19,7-co
3065147,2022-2023,5/28/2023,202322,18-49,0,RSV,7-co
3065147,2022-2023,5/28/2023,202322,50-64,5,COVID-19,7-co
3065147,2022-2023,5/28/2023,202322,50-64,0,RSV,7-co
3065147,2022-2023,5/28/2023,202322,65+,15,COVID-19,7-co
3065147,2022-2023,5/28/2023,202322,65+,0,RSV,7-co
3065147,2022-2023,6/4/2023,202323,0-4,1,COVID-19,7-co
3065147,2022-2023,6/4/2023,202323,0-4,1,RSV,7-co
3065147,2022-2023,6/4/2023,202323,5-17,0,COVID-19,7-co
3065147,2022-2023,6/4/2023,202323,5-17,0,RSV,7-co
3065147,2022-2023,6/4/2023,202323,18-49,2,COVID-19,7-co
3065147,2022-2023,6/4/2023,202323,18-49,0,RSV,7-co
3065147,2022-2023,6/4/2023,202323,50-64,1,COVID-19,7-co
3065147,2022-2023,6/4/2023,202323,50-64,0,RSV,7-co
3065147,2022-2023,6/4/2023,202323,65+,20,COVID-19,7-co
3065147,2022-2023,6/4/2023,202323,65+,0,RSV,7-co
3065147,2022-2023,6/11/2023,202324,0-4,0,COVID-19,7-co
3065147,2022-2023,6/11/2023,202324,0-4,0,RSV,7-co
3065147,2022-2023,6/11/2023,202324,5-17,0,COVID-19,7-co
3065147,2022-2023,6/11/2023,202324,5-17,0,RSV,7-co
3065147,2022-2023,6/11/2023,202324,18-49,5,COVID-19,7-co
3065147,2022-2023,6/11/2023,202324,18-49,0,RSV,7-co
3065147,2022-2023,6/11/2023,202324,50-64,6,COVID-19,7-co
3065147,2022-2023,6/11/2023,202324,50-64,0,RSV,7-co
3065147,2022-2023,6/11/2023,202324,65+,19,COVID-19,7-co
3065147,2022-2023,6/11/2023,202324,65+,0,RSV,7-co
3065147,2022-2023,6/18/2023,202325,0-4,0,COVID-19,7-co
3065147,2022-2023,6/18/2023,202325,0-4,1,RSV,7-co
3065147,2022-2023,6/18/2023,202325,5-17,0,COVID-19,7-co
3065147,2022-2023,6/18/2023,202325,5-17,0,RSV,7-co
3065147,2022-2023,6/18/2023,202325,18-49,0,COVID-19,7-co
3065147,2022-2023,6/18/2023,202325,18-49,0,RSV,7-co
3065147,2022-2023,6/18/2023,202325,50-64,5,COVID-19,7-co
3065147,2022-2023,6/18/2023,202325,50-64,0,RSV,7-co
3065147,2022-2023,6/18/2023,202325,65+,15,COVID-19,7-co
3065147,2022-2023,6/18/2023,202325,65+,0,RSV,7-co
3065147,2022-2023,6/25/2023,202326,0-4,1,COVID-19,7-co
3065147,2022-2023,6/25/2023,202326,0-4,0,RSV,7-co
3065147,2022-2023,6/25/2023,202326,5-17,0,COVID-19,7-co
3065147,2022-2023,6/25/2023,202326,5-17,0,RSV,7-co
3065147,2022-2023,6/25/2023,202326,18-49,1,COVID-19,7-co
3065147,2022-2023,6/25/2023,202326,18-49,0,RSV,7-co
3065147,2022-2023,6/25/2023,202326,50-64,4,COVID-19,7-co
3065147,2022-2023,6/25/2023,202326,50-64,0,RSV,7-co
3065147,2022-2023,6/25/2023,202326,65+,21,COVID-19,7-co
3065147,2022-2023,6/25/2023,202326,65+,1,RSV,7-co
3065147,2022-2023,7/2/2023,202327,0-4,0,COVID-19,7-co
3065147,2022-2023,7/2/2023,202327,0-4,0,RSV,7-co
3065147,2022-2023,7/2/2023,202327,5-17,1,COVID-19,7-co
3065147,2022-2023,7/2/2023,202327,5-17,1,RSV,7-co
3065147,2022-2023,7/2/2023,202327,18-49,3,COVID-19,7-co
3065147,2022-2023,7/2/2023,202327,18-49,0,RSV,7-co
3065147,2022-2023,7/2/2023,202327,50-64,6,COVID-19,7-co
3065147,2022-2023,7/2/2023,202327,50-64,0,RSV,7-co
3065147,2022-2023,7/2/2023,202327,65+,10,COVID-19,7-co
3065147,2022-2023,7/2/2023,202327,65+,0,RSV,7-co
3065147,2022-2023,7/9/2023,202328,0-4,1,COVID-19,7-co
3065147,2022-2023,7/9/2023,202328,0-4,0,RSV,7-co
3065147,2022-2023,7/9/2023,202328,5-17,0,COVID-19,7-co
3065147,2022-2023,7/9/2023,202328,5-17,0,RSV,7-co
3065147,2022-2023,7/9/2023,202328,18-49,4,COVID-19,7-co
3065147,2022-2023,7/9/2023,202328,18-49,0,RSV,7-co
3065147,2022-2023,7/9/2023,202328,50-64,9,COVID-19,7-co
3065147,2022-2023,7/9/2023,202328,50-64,0,RSV,7-co
3065147,2022-2023,7/9/2023,202328,65+,22,COVID-19,7-co
3065147,2022-2023,7/9/2023,202328,65+,1,RSV,7-co
3065147,2022-2023,7/16/2023,202329,0-4,1,COVID-19,7-co
3065147,2022-2023,7/16/2023,202329,0-4,0,RSV,7-co
3065147,2022-2023,7/16/2023,202329,5-17,0,COVID-19,7-co
3065147,2022-2023,7/16/2023,202329,5-17,0,RSV,7-co
3065147,2022-2023,7/16/2023,202329,18-49,5,COVID-19,7-co
3065147,2022-2023,7/16/2023,202329,18-49,0,RSV,7-co
3065147,2022-2023,7/16/2023,202329,50-64,8,COVID-19,7-co
3065147,2022-2023,7/16/2023,202329,50-64,0,RSV,7-co
3065147,2022-2023,7/16/2023,202329,65+,27,COVID-19,7-co
3065147,2022-2023,7/16/2023,202329,65+,1,RSV,7-co
3065147,2022-2023,7/23/2023,202330,0-4,0,COVID-19,7-co
3065147,2022-2023,7/23/2023,202330,0-4,0,RSV,7-co
3065147,2022-2023,7/23/2023,202330,5-17,0,COVID-19,7-co
3065147,2022-2023,7/23/2023,202330,5-17,0,RSV,7-co
3065147,2022-2023,7/23/2023,202330,18-49,3,COVID-19,7-co
3065147,2022-2023,7/23/2023,202330,18-49,0,RSV,7-co
3065147,2022-2023,7/23/2023,202330,50-64,7,COVID-19,7-co
3065147,2022-2023,7/23/2023,202330,50-64,0,RSV,7-co
3065147,2022-2023,7/23/2023,202330,65+,26,COVID-19,7-co
3065147,2022-2023,7/23/2023,202330,65+,0,RSV,7-co
3065147,2022-2023,7/30/2023,202331,0-4,1,COVID-19,7-co
3065147,2022-2023,7/30/2023,202331,0-4,0,RSV,7-co
3065147,2022-2023,7/30/2023,202331,5-17,1,COVID-19,7-co
3065147,2022-2023,7/30/2023,202331,5-17,0,RSV,7-co
3065147,2022-2023,7/30/2023,202331,18-49,10,COVID-19,7-co
3065147,2022-2023,7/30/2023,202331,18-49,0,RSV,7-co
3065147,2022-2023,7/30/2023,202331,50-64,3,COVID-19,7-co
3065147,2022-2023,7/30/2023,202331,50-64,0,RSV,7-co
3065147,2022-2023,7/30/2023,202331,65+,35,COVID-19,7-co
3065147,2022-2023,7/30/2023,202331,65+,0,RSV,7-co
3065147,2022-2023,8/6/2023,202332,0-4,2,COVID-19,7-co
3065147,2022-2023,8/6/2023,202332,0-4,0,RSV,7-co
3065147,2022-2023,8/6/2023,202332,5-17,1,COVID-19,7-co
3065147,2022-2023,8/6/2023,202332,5-17,0,RSV,7-co
3065147,2022-2023,8/6/2023,202332,18-49,12,COVID-19,7-co
3065147,2022-2023,8/6/2023,202332,18-49,0,RSV,7-co
3065147,2022-2023,8/6/2023,202332,50-64,9,COVID-19,7-co
3065147,2022-2023,8/6/2023,202332,50-64,0,RSV,7-co
3065147,2022-2023,8/6/2023,202332,65+,38,COVID-19,7-co
3065147,2022-2023,8/6/2023,202332,65+,0,RSV,7-co
3065147,2022-2023,8/13/2023,202333,0-4,2,COVID-19,7-co
3065147,2022-2023,8/13/2023,202333,0-4,1,RSV,7-co
3065147,2022-2023,8/13/2023,202333,5-17,0,COVID-19,7-co
3065147,2022-2023,8/13/2023,202333,5-17,0,RSV,7-co
3065147,2022-2023,8/13/2023,202333,18-49,8,COVID-19,7-co
3065147,2022-2023,8/13/2023,202333,18-49,0,RSV,7-co
3065147,2022-2023,8/13/2023,202333,50-64,12,COVID-19,7-co
3065147,2022-2023,8/13/2023,202333,50-64,0,RSV,7-co
3065147,2022-2023,8/13/2023,202333,65+,43,COVID-19,7-co
3065147,2022-2023,8/13/2023,202333,65+,0,RSV,7-co
3065147,2022-2023,8/20/2023,202334,0-4,2,COVID-19,7-co
3065147,2022-2023,8/20/2023,202334,0-4,2,RSV,7-co
3065147,2022-2023,8/20/2023,202334,5-17,1,COVID-19,7-co
3065147,2022-2023,8/20/2023,202334,5-17,0,RSV,7-co
3065147,2022-2023,8/20/2023,202334,18-49,14,COVID-19,7-co
3065147,2022-2023,8/20/2023,202334,18-49,0,RSV,7-co
3065147,2022-2023,8/20/2023,202334,50-64,13,COVID-19,7-co
3065147,2022-2023,8/20/2023,202334,50-64,0,RSV,7-co
3065147,2022-2023,8/20/2023,202334,65+,48,COVID-19,7-co
3065147,2022-2023,8/20/2023,202334,65+,0,RSV,7-co
3065147,2022-2023,8/27/2023,202335,0-4,2,COVID-19,7-co
3065147,2022-2023,8/27/2023,202335,0-4,2,RSV,7-co
3065147,2022-2023,8/27/2023,202335,5-17,0,COVID-19,7-co
3065147,2022-2023,8/27/2023,202335,5-17,0,RSV,7-co
3065147,2022-2023,8/27/2023,202335,18-49,16,COVID-19,7-co
3065147,2022-2023,8/27/2023,202335,18-49,0,RSV,7-co
3065147,2022-2023,8/27/2023,202335,50-64,14,COVID-19,7-co
3065147,2022-2023,8/27/2023,202335,50-64,0,RSV,7-co
3065147,2022-2023,8/27/2023,202335,65+,71,COVID-19,7-co
3065147,2022-2023,8/27/2023,202335,65+,0,RSV,7-co
3065147,2022-2023,9/3/2023,202336,0-4,5,COVID-19,7-co
3065147,2022-2023,9/3/2023,202336,0-4,2,RSV,7-co
3065147,2022-2023,9/3/2023,202336,5-17,3,COVID-19,7-co
3065147,2022-2023,9/3/2023,202336,5-17,0,RSV,7-co
